site_id,sample_id,cluster,town,type_of_sampling,visit,date_sampling,singleplex,spc,hf183,s_typhi,site_name,flow_speed,depth_of_wastewater_sewage,width_of_wastewater_sewage,deploy_duration,not_recovered,water_quality,calibrate,temp,orp,p_h,do,ec,ssg,tds,sal
AGO198-14,AGO199-14-G2,AGO198,AGOGO,Grab,2,2022-09-30T00:00:00Z,2,34.6,0,0,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO198-14,AGO199-14-G3,AGO198,AGOGO,Grab,3,2022-10-26T00:00:00Z,2,24.79,33.64,0,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO198-14,AGO199-14-G4,AGO198,AGOGO,Grab,4,2022-11-23T00:00:00Z,2,24.05,0,0,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO199-14,AGO199-14-G5,AGO198,AGOGO,Grab,5,2022-12-22T00:00:00Z,2,24.75,0,0,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO198-14,AGO199-14-G6,AGO198,AGOGO,Grab,6,2023-01-20T00:00:00Z,2,22.11,0,0,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO198-14,AGO199-14-S1,AGO198,AGOGO,Moore Swab,1,2022-07-22T00:00:00Z,2,25.07,22.12,1,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO198-14,AGO199-14-S2,AGO198,AGOGO,Moore Swab,2,2022-09-30T00:00:00Z,2,25.06,23.21,0,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO198-14,AGO199-14-S3,AGO198,AGOGO,Moore Swab,3,2022-10-26T00:00:00Z,2,23.49,23.88,1,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO198-14,AGO199-14-S4,AGO198,AGOGO,Moore Swab,4,2022-11-23T00:00:00Z,2,31.03,22.93,0,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO199-14,AGO199-14-S5,AGO198,AGOGO,Moore Swab,5,2022-12-22T00:00:00Z,2,24.14,22.22,1,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO198-14,AGO198-14-S6,AGO198,AGOGO,Moore Swab,6,2023-01-20T00:00:00Z,1,22.11,16.21,1,Zongo freetown/Kurotia Cemetery,1,1,2,24,1,1,1,23.5,63.7,7.3,96.4,484,0,310,0.15
AGO200-20,AGO200-20-G1,AGO200,AGOGO,Grab,1,2022-07-08T00:00:00Z,2,22,32.07,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-G2,AGO200,AGOGO,Grab,2,2022-09-22T00:00:00Z,2,25.34,29.64,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-G3,AGO200,AGOGO,Grab,3,2022-10-14T00:00:00Z,2,22.39,31.06,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-G4,AGO200,AGOGO,Grab,4,2022-11-10T00:00:00Z,2,24.06,34.76,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-G5,AGO200,AGOGO,Grab,5,2023-01-13T00:00:00Z,2,25.59,0,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-G6,AGO200,AGOGO,Grab,6,2023-01-27T00:00:00Z,2,19.28,0,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-S1,AGO200,AGOGO,Moore Swab,1,2022-07-06T00:00:00Z,1,24.18,19.92,1,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-S2,AGO200,AGOGO,Moore Swab,2,2022-09-22T00:00:00Z,2,26.71,22.85,1,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-S3,AGO200,AGOGO,Moore Swab,3,2022-10-14T00:00:00Z,2,23.64,25.52,1,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-S4,AGO200,AGOGO,Moore Swab,4,2022-11-10T00:00:00Z,2,26.02,25.25,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-S5,AGO200,AGOGO,Moore Swab,5,2023-01-13T00:00:00Z,2,23.58,27.22,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-20,AGO200-20-S6,AGO200,AGOGO,Moore Swab,6,2023-01-27T00:00:00Z,2,21.55,24.43,0,Glory Faith temple/ near caution,2,1,1,24,2,1,1,26.6,-127.4,7.6,25.3,966,0,632,0.41
AGO200-21,AGO200-21-G1,AGO200,AGOGO,Grab,1,2022-07-11T00:00:00Z,1,25.41,31.57,0,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-G2,AGO200,AGOGO,Grab,2,2022-09-22T00:00:00Z,2,23.37,32.29,0,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-G3,AGO200,AGOGO,Grab,3,2022-10-13T00:00:00Z,2,24.29,31.2,0,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-G4,AGO200,AGOGO,Grab,4,2022-11-10T00:00:00Z,1,27.93,31.15,0,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-G5,AGO200,AGOGO,Grab,5,2023-01-13T00:00:00Z,2,22.45,25.52,0,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-G6,AGO200,AGOGO,Grab,6,2023-02-01T00:00:00Z,2,20.34,37,0,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-S1,AGO200,AGOGO,Moore Swab,1,2022-07-11T00:00:00Z,1,23.31,21.46,1,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-S2,AGO200,AGOGO,Moore Swab,2,2022-09-22T00:00:00Z,2,26.04,25.28,1,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-S3,AGO200,AGOGO,Moore Swab,3,2022-10-13T00:00:00Z,1,27.16,23.32,1,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-S4,AGO200,AGOGO,Moore Swab,4,2022-11-10T00:00:00Z,1,23.57,19.51,0,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-S5,AGO200,AGOGO,Moore Swab,5,2023-01-13T00:00:00Z,2,24.04,24.26,0,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
AGO200-21,AGO200-21-S6,AGO200,AGOGO,Moore Swab,6,2023-02-01T00:00:00Z,1,21.59,25.53,1,Nkosuo Market,2,1,2,24,1,1,1,24.88,-48.1,7.58,25,3101,0,2020,1.61
DOM114-02,DOM114-02-G1,DOM114,DOMEABRA,Moore Swab,1,2022-07-07T00:00:00Z,2,21.51,0,0,Bridge  Opposite owireman SHS,2,3,2,24,2,1,1,29.08,15.8,6.96,60.2,319,0,209,0.9
DOM114-02,DOM114-02-G2,DOM114,DOMEABRA,Grab,2,2022-08-08T00:00:00Z,2,23.88,32.75,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-G3,DOM114,DOMEABRA,Grab,3,2022-10-04T00:00:00Z,1,22.34,36.76,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-G4,DOM114,DOMEABRA,Grab,4,2022-11-01T00:00:00Z,1,23.74,33.63,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-G5,DOM114,DOMEABRA,Grab,5,2022-12-20T00:00:00Z,2,21.33,0,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-G6,DOM114,DOMEABRA,Grab,6,2023-01-18T00:00:00Z,2,19.56,34.81,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-S1,DOM114,DOMEABRA,Moore Swab,1,2022-07-07T00:00:00Z,1,23.47,25.83,1,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-S2,DOM114,DOMEABRA,Moore Swab,2,2022-08-08T00:00:00Z,1,25.14,24.33,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-S3,DOM114,DOMEABRA,Moore Swab,3,2022-10-04T00:00:00Z,2,25.45,23.37,1,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-S4,DOM114,DOMEABRA,Moore Swab,4,2022-11-01T00:00:00Z,1,24.15,27.06,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-S5,DOM114,DOMEABRA,Moore Swab,5,2022-12-20T00:00:00Z,2,28.09,24.59,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
DOM114-02,DOM114-02-G6,DOM114,DOMEABRA,Moore Swab,6,2023-01-18T00:00:00Z,2,20.79,27.12,0,behind the market/After TYO34 house,2,1,1,24,2,1,1,31.3,208.5,7.25,1,2095,0,1361,1.05
HWI133-01,HWI133-01-G1,HWI133,HWIDIEM,Grab,1,2022-07-26T00:00:00Z,2,27.35,0,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-G2,HWI133,HWIDIEM,Grab,2,2022-08-10T00:00:00Z,2,31.75,0,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-G3,HWI133,HWIDIEM,Grab,3,2022-10-05T00:00:00Z,2,25.63,0,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-G4,HWI133,HWIDIEM,Grab,4,2022-11-02T00:00:00Z,2,25.69,0,1,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-G5,HWI133,HWIDIEM,Grab,5,2022-12-21T00:00:00Z,2,25.75,0,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-G6,HWI133,HWIDIEM,Grab,6,2023-01-19T00:00:00Z,2,24.28,0,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-S1,HWI133,HWIDIEM,Moore Swab,1,2022-07-26T00:00:00Z,2,25.34,16.14,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-S2,HWI133,HWIDIEM,Moore Swab,2,2022-08-10T00:00:00Z,2,29.33,17.61,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-S3,HWI133,HWIDIEM,Moore Swab,3,2022-10-05T00:00:00Z,2,25.68,17.55,1,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-S4,HWI133,HWIDIEM,Moore Swab,4,2022-11-02T00:00:00Z,2,24.47,21.39,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-S5,HWI133,HWIDIEM,Moore Swab,5,2022-12-21T00:00:00Z,2,22.13,20.96,0,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
HWI133-01,HWI133-01-S6,HWI133,HWIDIEM,Moore Swab,6,2023-01-19T00:00:00Z,2,23.46,15.64,1,Below Devine action church/KGee,1,1,2,24,2,1,1,25.3,98.7,6.15,99.6,197,0,131,0.6
JUA119-01,JUA119-01-G2,JUA119,JUANSA,Grab,2,2022-08-09T00:00:00Z,2,25.66,36.53,0,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-G3,JUA119,JUANSA,Grab,3,2022-10-04T00:00:00Z,2,22.19,34.68,0,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-G4,JUA119,JUANSA,Grab,4,2022-11-01T00:00:00Z,2,24.75,26.28,0,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-G5,JUA119,JUANSA,Grab,5,2022-12-20T00:00:00Z,2,21.42,0,0,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-S1,JUA119,JUANSA,Moore Swab,1,2022-07-06T00:00:00Z,2,25.67,27.48,1,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-S2,JUA119,JUANSA,Moore Swab,2,2022-08-09T00:00:00Z,2,25.41,23.59,1,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-S3,JUA119,JUANSA,Moore Swab,3,2022-10-04T00:00:00Z,1,24.34,24.41,0,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-S4,JUA119,JUANSA,Moore Swab,4,2022-11-01T00:00:00Z,1,23.63,23.99,0,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-S5,JUA119,JUANSA,Moore Swab,5,2022-12-20T00:00:00Z,2,26.42,27.66,0,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA119-01,JUA119-01-S6,JUA119,JUANSA,Moore Swab,6,2023-01-18T00:00:00Z,1,22.28,30.96,0,"JUANSA, MAPOFO ENTERPRISE AGRO CHEMICALS/GUTTER NEAR COCONUT TREES",2,1,1,30,2,1,1,27.6,-340.7,7.02,1.5,1458,0,949,0.69
JUA125-02,JUA125-02-G1,JUA125,JUANSA,Grab,1,2022-07-06T00:00:00Z,2,23.43,0,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-G2,JUA125,JUANSA,Grab,2,2022-08-09T00:00:00Z,2,27.78,0,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-G3,JUA125,JUANSA,Grab,3,2022-10-04T00:00:00Z,2,24.54,38.22,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-G4,JUA125,JUANSA,Grab,4,2022-11-01T00:00:00Z,2,31.01,0,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-G5,JUA125,JUANSA,Grab,5,2022-12-20T00:00:00Z,2,23.89,0,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-G6,JUA125,JUANSA,Grab,6,2023-01-18T00:00:00Z,2,22.98,0,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-S1,JUA125,JUANSA,Moore Swab,1,2022-07-06T00:00:00Z,1,28.79,27.32,1,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-S2,JUA125,JUANSA,Moore Swab,2,2022-08-09T00:00:00Z,1,29.97,28.78,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-S3,JUA125,JUANSA,Moore Swab,3,2022-10-04T00:00:00Z,1,27.32,22.67,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-S4,JUA125,JUANSA,Moore Swab,4,2022-11-01T00:00:00Z,1,24.47,27.08,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-S5,JUA125,JUANSA,Moore Swab,5,2022-12-20T00:00:00Z,2,28.48,27.33,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-02,JUA125-02-S6,JUA125,JUANSA,Moore Swab,6,2023-01-18T00:00:00Z,2,21.72,27.52,0,"JUANSA, MOTORBIKE REPAIRER NEAR HOUSE CLUSTER AND SCHOOL",2,1,2,29,2,1,1,27.8,10014.1,7.41,86,297,0,193,0.09
JUA125-03,JUA125-03-G2,JUA125,JUANSA,Grab,2,2022-08-08T00:00:00Z,1,24.58,39.84,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-G3,JUA125,JUANSA,Grab,3,2022-10-04T00:00:00Z,2,24.19,36,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-G4,JUA125,JUANSA,Grab,4,2022-11-01T00:00:00Z,2,25.91,0,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-G5,JUA125,JUANSA,Grab,5,2022-12-20T00:00:00Z,2,20.92,0,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-G6,JUA125,JUANSA,Grab,6,2023-01-18T00:00:00Z,2,24.37,0,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-S1,JUA125,JUANSA,Moore Swab,1,2022-07-06T00:00:00Z,1,30.12,31.24,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-S2,JUA125,JUANSA,Moore Swab,2,2022-08-08T00:00:00Z,1,27.19,26.58,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-S3,JUA125,JUANSA,Moore Swab,3,2022-10-04T00:00:00Z,1,28.7,30.09,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-S4,JUA125,JUANSA,Moore Swab,4,2022-11-01T00:00:00Z,1,24.38,26.32,1,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-S5,JUA125,JUANSA,Moore Swab,5,2022-12-20T00:00:00Z,1,26.15,23.87,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
JUA125-03,JUA125-03-S6,JUA125,JUANSA,Moore Swab,6,2023-01-18T00:00:00Z,1,24.5,28.12,0,"JUANSA, BRIDGE TO DOMEABRA",1,2,3,24,2,1,1,28,123.9,6.67,30.8,81,0,52,0.03
